presentation_position,trace_sequence,frame_sequence,goal_completion,solver_completion,grounding_backend,solver_backend,solver_failure,body_grounded,root_hit,root_surface,pelvis_target,pelvis_resolved,reject_left,reject_right,pelvis_height_mode,movement_compensation_mode,left_grounded,left_hit,left_surface,left_plant_confidence,left_sole_height,left_placement_weight,left_plant_weight,left_contact_weight,left_goal_position_weight,left_goal_rotation_weight,left_constraint,left_transition,left_lock,left_prediction_reject,left_goal_application,left_goal_source,left_solver_result_available,left_leg_extension,left_ankle_twist,left_query_count,left_rejected_query_count,left_grounding_x,left_grounding_y,left_grounding_z,left_goal_x,left_goal_y,left_goal_z,left_solved_x,left_solved_y,left_solved_z,left_position_residual,left_rotation_residual_degrees,right_grounded,right_hit,right_surface,right_plant_confidence,right_sole_height,right_placement_weight,right_plant_weight,right_contact_weight,right_goal_position_weight,right_goal_rotation_weight,right_constraint,right_transition,right_lock,right_prediction_reject,right_goal_application,right_goal_source,right_solver_result_available,right_leg_extension,right_ankle_twist,right_query_count,right_rejected_query_count,right_grounding_x,right_grounding_y,right_grounding_z,right_goal_x,right_goal_y,right_goal_z,right_solved_x,right_solved_y,right_solved_z,right_position_residual,right_rotation_residual_degrees
1260,422,1260,1261,1261,rootmotion.finalik.grounding/explicit-pose-world-query-secondary-plant/v4,rootmotion.finalik.full-body-biped-ik/indexed-pose-backend,None,false,true,-1826,0,-0.003727732,false,false,AllPlantedFeet,FollowBody,true,true,-1826,0,0.03961986,1,0,0,0,0,Free,PolicyReleased,Unlocked,NoFutureLanding,GroundingEffectorTarget,FinalIkGrounding,true,0.9996672,0,0,0,0.002232978,0.1366209,-0.4111358,0.002232978,0.1366209,-0.4111358,0.002232924,0.1428931,-0.4111358,0.006272256,0,true,true,-1826,0,0.1301257,1,0,0,0,0,Free,PolicyReleased,Unlocked,NoFutureLanding,GroundingEffectorTarget,FinalIkGrounding,true,0.6922529,0,0,0,0.05452663,0.2286993,0.03726773,0.05452663,0.2286993,0.03726773,0.05452667,0.2349716,0.03726742,0.006272227,0
1261,423,1261,1262,1262,rootmotion.finalik.grounding/explicit-pose-world-query-secondary-plant/v4,rootmotion.finalik.full-body-biped-ik/indexed-pose-backend,None,false,true,-1826,0,0,false,false,AllPlantedFeet,FollowBody,true,true,-1826,0,0.1536063,1,0,0,0,0,Free,PolicyReleased,Unlocked,NoFutureLanding,GroundingEffectorTarget,FinalIkGrounding,true,0.9852896,0,0,0,-0.00674188,0.2287489,-0.4939744,-0.00674188,0.2287489,-0.4939744,-0.006741643,0.238749,-0.4939742,0.01000009,0,true,true,-1826,0.003657911,0.07147082,1,0,0,0,0,Free,PolicyReleased,Unlocked,NoFutureLanding,GroundingEffectorTarget,FinalIkGrounding,true,0.833573,0,0,0,0.04550179,0.1733965,0.1918935,0.04550179,0.1733965,0.1918935,0.04550193,0.1833965,0.1918939,0.00999999,0
1262,424,1262,1263,1263,rootmotion.finalik.grounding/explicit-pose-world-query-secondary-plant/v4,rootmotion.finalik.full-body-biped-ik/indexed-pose-backend,None,false,true,-1826,0,0,false,false,AllPlantedFeet,FollowBody,true,true,-1826,0,0.2416539,1,0,0,0,0,Free,PolicyReleased,Unlocked,NoFutureLanding,GroundingEffectorTarget,FinalIkGrounding,true,0.9493507,0,0,0,-0.005086054,0.3090605,-0.5319018,-0.005086054,0.3090605,-0.5319018,-0.005086403,0.3190604,-0.5319021,0.009999961,0,true,true,-1826,0.2800266,0.06312381,1,0,0,0,0,Free,PolicyReleased,Unlocked,NoFutureLanding,GroundingEffectorTarget,FinalIkGrounding,true,0.8904554,0,0,0,0.04307604,0.1601237,0.2648252,0.04307604,0.1601237,0.2648252,0.04307621,0.1701237,0.2648255,0.00999999,0
1263,425,1263,1264,1264,rootmotion.finalik.grounding/explicit-pose-world-query-secondary-plant/v4,rootmotion.finalik.full-body-biped-ik/indexed-pose-backend,None,false,true,-1826,0,0,false,false,AllPlantedFeet,FollowBody,true,true,-1826,0,0.3497093,1,0,0,0,0,Free,PolicyReleased,Unlocked,NoFutureLanding,GroundingEffectorTarget,FinalIkGrounding,true,0.8793238,0,0,0,0.006094381,0.4109973,-0.5442082,0.006094381,0.4109973,-0.5442082,0.006094519,0.4209974,-0.544208,0.01000008,0,true,true,-1826,0.4266179,0.05624873,1,0,0,0,0,Free,PolicyReleased,Unlocked,NoFutureLanding,GroundingEffectorTarget,FinalIkGrounding,true,0.9337672,0,0,0,0.03447171,0.1422609,0.3076415,0.03447171,0.1422609,0.3076415,0.03447151,0.1522609,0.3076412,0.00999999,0
1264,426,1264,1265,1265,rootmotion.finalik.grounding/explicit-pose-world-query-secondary-plant/v4,rootmotion.finalik.full-body-biped-ik/indexed-pose-backend,None,false,true,-1826,0,0,false,false,AllPlantedFeet,FollowBody,true,true,-1826,0,0.4231923,1,0,0,0,0,Free,PolicyReleased,Unlocked,NoFutureLanding,GroundingEffectorTarget,FinalIkGrounding,true,0.7820868,0,0,0,0.003029532,0.4796442,-0.5014796,0.003029532,0.4796442,-0.5014796,0.003029475,0.4796442,-0.5014796,1.017811E-07,0,true,true,-1826,0.005648978,0.0504454,1,0,0,0,0,Free,PolicyReleased,Unlocked,NoFutureLanding,GroundingEffectorTarget,FinalIkGrounding,true,0.9855129,0,0,0,0.0244862,0.1188167,0.3553081,0.0244862,0.1188167,0.3553081,0.02448645,0.1288166,0.3553084,0.009999901,0
1265,427,1265,1266,1266,rootmotion.finalik.grounding/explicit-pose-world-query-secondary-plant/v4,rootmotion.finalik.full-body-biped-ik/indexed-pose-backend,None,false,true,-1826,0,0,false,false,AllPlantedFeet,FollowBody,false,false,0,0,0.4657153,0,0,0,0,0,Free,PolicyReleased,Unlocked,NoFutureLanding,GroundingEffectorTarget,FinalIkGrounding,true,0.6870189,0,0,0,-0.007761443,0.5003737,-0.4432315,-0.007761443,0.5003737,-0.4432315,-0.007761513,0.5003737,-0.4432317,1.748464E-07,0,true,true,-1826,0,0.02396392,1,0,0,0,0,Free,PolicyReleased,Unlocked,NoFutureLanding,GroundingEffectorTarget,FinalIkGrounding,true,0.9984493,0,0,0,0.02122338,0.08480299,0.3447329,0.02122338,0.08480299,0.3447329,0.02122338,0.09480295,0.3447333,0.009999961,0
1266,428,1266,1267,1267,rootmotion.finalik.grounding/explicit-pose-world-query-secondary-plant/v4,rootmotion.finalik.full-body-biped-ik/indexed-pose-backend,None,true,true,-1826,0,0,false,false,AllPlantedFeet,FollowBody,false,false,0,0,0.4859727,0,0,0,0,0,Free,PolicyReleased,Unlocked,NoFutureLanding,GroundingEffectorTarget,FinalIkGrounding,true,0.6024696,0,0,0,-0.03531042,0.5029112,-0.3923683,-0.03531042,0.5029112,-0.3923683,-0.03531051,0.5029112,-0.3923679,4.551719E-07,0,true,true,-1826,0.6100376,-0.001593109,1,0.2200751,0.04792215,0.2200751,0.2200751,Free,PolicyReleased,Unlocked,NoFutureLanding,GroundingEffectorTarget,FinalIkGrounding,true,0.913853,0,0,0,0.001896265,0.06933987,0.2065946,0.001896265,0.06933987,0.2065946,0.001896206,0.07713905,0.2065948,0.007799178,0
1267,429,1267,1268,1268,rootmotion.finalik.grounding/explicit-pose-world-query-secondary-plant/v4,rootmotion.finalik.full-body-biped-ik/indexed-pose-backend,None,true,true,-1826,0.01434202,0.009218477,false,false,AllPlantedFeet,FollowBody,true,true,-1826,0,0.2862401,1,0,0,0,0,Free,PolicyReleased,Unlocked,NoFutureLanding,GroundingEffectorTarget,FinalIkGrounding,true,0.5077908,0,0,0,-0.06706611,0.3601345,-0.1207658,-0.06706611,0.3601345,-0.1207658,-0.06706619,0.3543657,-0.120766,0.005768746,0,true,true,-1826,0.9784747,-0.004445368,1,0.9569495,0,0.9569495,0.9569495,Free,PolicyReleased,Unlocked,NoFutureLanding,GroundingEffectorTarget,FinalIkGrounding,true,0.9418995,0,0,0,-0.02300289,0.09366167,-0.2402318,-0.02300289,0.09366167,-0.2402318,-0.02300283,0.09341335,-0.2402317,0.000248313,0
1268,430,1268,1269,1269,rootmotion.finalik.grounding/explicit-pose-world-query-secondary-plant/v4,rootmotion.finalik.full-body-biped-ik/indexed-pose-backend,None,true,true,-1826,0.01434202,0.01155227,false,false,AllPlantedFeet,FollowBody,true,true,-1826,0,0.2862401,1,0,0,0,0,Free,PolicyReleased,Unlocked,NoFutureLanding,GroundingEffectorTarget,FinalIkGrounding,true,0.5077908,0,0,0,-0.06706611,0.3601345,-0.1207658,-0.06706611,0.3601345,-0.1207658,-0.06706609,0.3566996,-0.120766,0.003434926,0,true,true,-1826,0.9784747,-0.004445368,1,0.9569495,0,0.9569495,0.9569495,Free,PolicyReleased,Unlocked,NoFutureLanding,GroundingEffectorTarget,FinalIkGrounding,true,0.9448597,0,0,0,-0.02300265,0.09366167,-0.2402317,-0.02300265,0.09366167,-0.2402317,-0.02300273,0.09351379,-0.2402318,0.0001478792,0
1269,431,1269,1270,1270,rootmotion.finalik.grounding/explicit-pose-world-query-secondary-plant/v4,rootmotion.finalik.full-body-biped-ik/indexed-pose-backend,None,true,true,-1826,0.01447292,0.01274011,false,false,AllPlantedFeet,FollowBody,true,true,-1740,0.2028725,0.2279233,1,0,0,0,0,Free,PolicyReleased,Unlocked,NoFutureLanding,GroundingEffectorTarget,FinalIkGrounding,true,0.6034405,0,0,0,-0.09215458,0.2819339,0.03698401,-0.09215458,0.2819339,0.03698401,-0.09215456,0.2796867,0.03698403,0.002247185,0,true,true,-1826,0.9828416,-0.003535389,1,0.9656832,0,0.9656832,0.9656832,Free,PolicyReleased,Unlocked,NoFutureLanding,GroundingEffectorTarget,FinalIkGrounding,true,0.9650135,0,0,0,-0.1010305,0.1640431,-0.3533089,-0.1010305,0.1640431,-0.3533089,-0.1010306,0.1639659,-0.3533089,7.712842E-05,0
1270,432,1270,1271,1271,rootmotion.finalik.grounding/explicit-pose-world-query-secondary-plant/v4,rootmotion.finalik.full-body-biped-ik/indexed-pose-backend,None,true,true,-1740,0.01334863,0.0129723,false,false,AllPlantedFeet,FollowBody,true,true,-1740,0.5570005,0.1262107,1,0.114001,0,0.114001,0.114001,Free,PolicyReleased,Unlocked,NoFutureLanding,GroundingEffectorTarget,FinalIkGrounding,true,0.8124569,0,0,0,-0.181771,0.1858307,0.1674268,-0.181771,0.1858307,0.1674268,-0.181771,0.1840455,0.1674267,0.001785189,0,true,true,-1826,0.9904643,-0.001951621,1,0.9809287,0,0.9809287,0.9809287,Free,PolicyReleased,Unlocked,NoFutureLanding,GroundingEffectorTarget,FinalIkGrounding,true,0.9769389,0,0,0,-0.0002137681,0.1235024,-0.2914734,-0.0002137681,0.1235024,-0.2914734,-0.0002137832,0.1234639,-0.2914733,3.84451E-05,0
1271,433,1271,1272,1272,rootmotion.finalik.grounding/explicit-pose-world-query-secondary-plant/v4,rootmotion.finalik.full-body-biped-ik/indexed-pose-backend,None,true,true,-1740,0.01216282,0.01272312,false,false,AllPlantedFeet,FollowBody,true,true,-1740,0.8623379,0.03858432,1,0.7246759,0.06807771,0.7246759,0.7246759,Free,PolicyReleased,Unlocked,NoFutureLanding,GroundingEffectorTarget,FinalIkGrounding,true,0.9449744,0,0,0,-0.2441631,0.1235484,0.1825735,-0.2441631,0.1235484,0.1825735,-0.2441631,0.122925,0.1825734,0.0006233454,0,true,true,-1740,0.9970368,-0.0005901233,1,0.9940736,0,0.9940736,0.9940736,Free,PolicyReleased,Unlocked,NoFutureLanding,GroundingEffectorTarget,FinalIkGrounding,true,0.9807917,0,0,0,0.1370383,0.08400023,-0.0922102,0.1370383,0.08400023,-0.0922102,0.1370383,0.08398682,-0.09221022,1.341105E-05,0
1272,434,1272,1273,1273,rootmotion.finalik.grounding/explicit-pose-world-query-secondary-plant/v4,rootmotion.finalik.full-body-biped-ik/indexed-pose-backend,None,true,true,-1740,0.0129616,0.01280019,false,false,AllPlantedFeet,FollowBody,true,true,-1740,0.9903337,0.00184832,1,0.9806675,0.9903337,0.9806675,0.9806675,Free,PolicyReleased,Unlocked,NoFutureLanding,GroundingEffectorTarget,FinalIkGrounding,true,0.977705,0,0,0,-0.2589789,0.097808,0.1310042,-0.2589789,0.097808,0.1310042,-0.2589789,0.09776586,0.1310041,4.214076E-05,0,true,true,-1740,0.9997919,-0.0002915087,1,0.9995838,0.9911166,0.9995838,0.9995838,Free,PolicyReleased,Unlocked,NoFutureLanding,GroundingEffectorTarget,FinalIkGrounding,true,0.9797719,0,0,0,0.1815075,0.09378493,0.04581837,0.1815075,0.09378493,0.04581837,0.1815075,0.09378409,0.04581836,8.346729E-07,0
1273,435,1273,1274,1274,rootmotion.finalik.grounding/explicit-pose-world-query-secondary-plant/v4,rootmotion.finalik.full-body-biped-ik/indexed-pose-backend,None,true,true,-1740,0.01392376,0.01323056,false,false,AllPlantedFeet,FollowBody,true,true,-1740,1,-0.0009064768,1,1,0.988578,1,1,Free,PolicyReleased,Unlocked,NoFutureLanding,GroundingEffectorTarget,FinalIkGrounding,true,0.9790581,0,0,0,-0.2636371,0.09578836,0.1219682,-0.2636371,0.09578836,0.1219682,-0.263637,0.09578839,0.1219684,1.874528E-07,0,true,true,-1740,1,-0.0006148181,1,1,1,1,1,Free,PolicyReleased,Unlocked,NoFutureLanding,GroundingEffectorTarget,FinalIkGrounding,true,0.9781296,0,0,0,0.1816344,0.09530818,0.05635387,0.1816344,0.09530818,0.05635387,0.1816345,0.09530824,0.05635391,7.634574E-08,0
1274,436,1274,1275,1275,rootmotion.finalik.grounding/explicit-pose-world-query-secondary-plant/v4,rootmotion.finalik.full-body-biped-ik/indexed-pose-backend,None,true,true,-1740,0.0146873,0.01381042,false,false,AllPlantedFeet,FollowBody,true,true,-1740,1,-0.0008843616,1,1,1,1,1,Free,PolicyReleased,Unlocked,NoFutureLanding,GroundingEffectorTarget,FinalIkGrounding,true,0.9788104,0,0,0,-0.2678182,0.09563935,0.119319,-0.2678182,0.09563935,0.119319,-0.2678182,0.09563923,0.119319,1.526915E-07,0,true,true,-1740,1,-0.000997239,1,1,1,1,1,Free,PolicyReleased,Unlocked,NoFutureLanding,GroundingEffectorTarget,FinalIkGrounding,true,0.976707,0,0,0,0.1791675,0.09483552,0.05385996,0.1791675,0.09483552,0.05385996,0.1791674,0.09483543,0.05386003,1.150023E-07,0
1275,437,1275,1276,1276,rootmotion.finalik.grounding/explicit-pose-world-query-secondary-plant/v4,rootmotion.finalik.full-body-biped-ik/indexed-pose-backend,None,true,true,-1740,0.01498723,0.01426114,false,false,AllPlantedFeet,FollowBody,true,true,-1740,1,-0.0008633227,1,1,1,1,1,Free,PolicyReleased,Unlocked,NoFutureLanding,GroundingEffectorTarget,FinalIkGrounding,true,0.9788861,0,0,0,-0.2713759,0.09557807,0.1172216,-0.2713759,0.09557807,0.1172216,-0.2713759,0.09557799,0.1172216,1.077118E-07,0,true,true,-1740,1,-0.001361049,1,1,1,1,1,Free,PolicyReleased,Unlocked,NoFutureLanding,GroundingEffectorTarget,FinalIkGrounding,true,0.9755936,0,0,0,0.1769402,0.09459388,0.05168019,0.1769402,0.09459388,0.05168019,0.1769402,0.09459385,0.05168022,4.214685E-08,0
1276,438,1276,1277,1277,rootmotion.finalik.grounding/explicit-pose-world-query-secondary-plant/v4,rootmotion.finalik.full-body-biped-ik/indexed-pose-backend,None,true,true,-1740,0.01497746,0.01453386,false,false,AllPlantedFeet,FollowBody,true,true,-1740,1,-0.0008424439,1,1,1,1,1,Free,PolicyReleased,Unlocked,NoFutureLanding,GroundingEffectorTarget,FinalIkGrounding,true,0.9793996,0,0,0,-0.2742369,0.09568012,0.1158169,-0.2742369,0.09568012,0.1158169,-0.2742368,0.09568015,0.1158169,8.462233E-08,0,true,true,-1740,1,-0.001523466,1,1,1,1,1,Free,PolicyReleased,Unlocked,NoFutureLanding,GroundingEffectorTarget,FinalIkGrounding,true,0.9749163,0,0,0,0.1747115,0.0946573,0.05008434,0.1747115,0.0946573,0.05008434,0.1747115,0.09465742,0.05008427,1.413648E-07,0
1277,439,1277,1278,1278,rootmotion.finalik.grounding/explicit-pose-world-query-secondary-plant/v4,rootmotion.finalik.full-body-biped-ik/indexed-pose-backend,None,true,true,-1740,0.01423252,0.01442014,false,false,AllPlantedFeet,FollowBody,true,true,-1740,1,-0.0008218015,1,1,1,1,1,Free,PolicyReleased,Unlocked,NoFutureLanding,GroundingEffectorTarget,FinalIkGrounding,true,0.9802535,0,0,0,-0.2761824,0.09598958,0.1153639,-0.2761824,0.09598958,0.1153639,-0.2761825,0.09598956,0.1153639,6.705523E-08,0,true,true,-1740,1,-0.001450281,1,1,1,1,1,Free,PolicyReleased,Unlocked,NoFutureLanding,GroundingEffectorTarget,FinalIkGrounding,true,0.9746535,0,0,0,0.1723368,0.09504497,0.0494045,0.1723368,0.09504497,0.0494045,0.1723368,0.09504506,0.04940451,9.132661E-08,0
1278,440,1278,1279,1279,rootmotion.finalik.grounding/explicit-pose-world-query-secondary-plant/v4,rootmotion.finalik.full-body-biped-ik/indexed-pose-backend,None,true,true,-1740,0.01281792,0.01383221,false,false,AllPlantedFeet,FollowBody,true,true,-1740,1,-0.0008018818,1,1,1,1,1,Free,PolicyReleased,Unlocked,NoFutureLanding,GroundingEffectorTarget,FinalIkGrounding,true,0.9813697,0,0,0,-0.2770415,0.09621441,0.11608,-0.2770415,0.09621441,0.11608,-0.2770415,0.09621444,0.11608,5.161914E-08,0,true,true,-1740,1,-0.001379657,1,1,1,1,1,Free,PolicyReleased,Unlocked,NoFutureLanding,GroundingEffectorTarget,FinalIkGrounding,true,0.9748425,0,0,0,0.1697025,0.09538877,0.04988789,0.1697025,0.09538877,0.04988789,0.1697025,0.09538877,0.04988796,9.253429E-08,0
1279,441,1279,1280,1280,rootmotion.finalik.grounding/explicit-pose-world-query-secondary-plant/v4,rootmotion.finalik.full-body-biped-ik/indexed-pose-backend,None,true,true,-1740,0.01079464,0.01270865,false,false,AllPlantedFeet,FollowBody,true,true,-1740,1,-0.0007817589,1,1,1,1,1,Free,PolicyReleased,Unlocked,NoFutureLanding,GroundingEffectorTarget,FinalIkGrounding,true,0.9825822,0,0,0,-0.277048,0.09618461,0.1177067,-0.277048,0.09618461,0.1177067,-0.277048,0.09618461,0.1177067,2.235174E-08,0,true,true,-1740,1,-0.001308314,1,1,1,1,1,Free,PolicyReleased,Unlocked,NoFutureLanding,GroundingEffectorTarget,FinalIkGrounding,true,0.9751089,0,0,0,0.1672107,0.09559953,0.0505124,0.1672107,0.09559953,0.0505124,0.1672108,0.09559947,0.05051232,1.351413E-07,0
1280,442,1280,1281,1281,rootmotion.finalik.grounding/explicit-pose-world-query-secondary-plant/v4,rootmotion.finalik.full-body-biped-ik/indexed-pose-backend,None,true,true,-1740,0.009410441,0.01174642,false,false,AllPlantedFeet,FollowBody,true,true,-1740,1,-0.0007667299,1,1,1,1,1,Free,PolicyReleased,Unlocked,NoFutureLanding,GroundingEffectorTarget,FinalIkGrounding,true,0.9831493,0,0,0,-0.2778534,0.09633482,0.1171402,-0.2778534,0.09633482,0.1171402,-0.2778534,0.09633487,0.1171401,1.301188E-07,0,true,true,-1740,1,-0.00125503,1,1,1,1,1,Free,PolicyReleased,Unlocked,NoFutureLanding,GroundingEffectorTarget,FinalIkGrounding,true,0.9753436,0,0,0,0.1660013,0.09574211,0.05036403,0.1660013,0.09574211,0.05036403,0.1660013,0.09574217,0.05036408,7.82311E-08,0
1281,443,1281,1282,1282,rootmotion.finalik.grounding/explicit-pose-world-query-secondary-plant/v4,rootmotion.finalik.full-body-biped-ik/indexed-pose-backend,None,true,true,-1740,0.008529842,0.0110302,false,false,AllPlantedFeet,FollowBody,true,true,-1740,1,-0.0007557555,1,1,1,1,1,Free,PolicyReleased,Unlocked,NoFutureLanding,GroundingEffectorTarget,FinalIkGrounding,true,0.9833693,0,0,0,-0.2787795,0.09650743,0.1160279,-0.2787795,0.09650743,0.1160279,-0.2787795,0.09650743,0.1160279,2.980232E-08,0,true,true,-1740,1,-0.001216122,1,1,1,1,1,Free,PolicyReleased,Unlocked,NoFutureLanding,GroundingEffectorTarget,FinalIkGrounding,true,0.9755846,0,0,0,0.1655364,0.09581554,0.05018087,0.1655364,0.09581554,0.05018087,0.1655366,0.09581557,0.05018081,1.256147E-07,0
1282,444,1282,1283,1283,rootmotion.finalik.grounding/explicit-pose-world-query-secondary-plant/v4,rootmotion.finalik.full-body-biped-ik/indexed-pose-backend,None,true,true,-1740,0.007432103,0.009918489,false,false,AllPlantedFeet,FollowBody,true,true,-1740,1,-0.0007396534,1,1,1,1,1,Free,PolicyReleased,Unlocked,NoFutureLanding,GroundingEffectorTarget,FinalIkGrounding,true,0.9833485,0,0,0,-0.2794229,0.09666765,0.1151767,-0.2794229,0.09666765,0.1151767,-0.2794228,0.09666756,0.1151767,1.307572E-07,0,true,true,-1740,1,-0.001159034,1,1,1,1,1,Free,PolicyReleased,Unlocked,NoFutureLanding,GroundingEffectorTarget,FinalIkGrounding,true,0.9759531,0,0,0,0.1654535,0.09579337,0.04993865,0.1654535,0.09579337,0.04993865,0.1654535,0.09579331,0.04993866,6.705523E-08,0
1283,445,1283,1284,1284,rootmotion.finalik.grounding/explicit-pose-world-query-secondary-plant/v4,rootmotion.finalik.full-body-biped-ik/indexed-pose-backend,None,true,true,-1740,0.006548166,0.008866305,false,false,AllPlantedFeet,FollowBody,true,true,-1740,1,-0.0005439219,1,1,1,1,1,Free,PolicyReleased,Unlocked,NoFutureLanding,GroundingEffectorTarget,FinalIkGrounding,true,0.9831205,0,0,0,-0.2791654,0.09685862,0.1153912,-0.2791654,0.09685862,0.1153912,-0.2791654,0.09685856,0.1153913,1.46001E-07,0,true,true,-1740,1,-0.001101224,1,1,1,1,1,Free,PolicyReleased,Unlocked,NoFutureLanding,GroundingEffectorTarget,FinalIkGrounding,true,0.9765097,0,0,0,0.1658903,0.09575212,0.04992338,0.1658903,0.09575212,0.04992338,0.1658902,0.09575203,0.04992349,1.794724E-07,0
1284,446,1284,1285,1285,rootmotion.finalik.grounding/explicit-pose-world-query-secondary-plant/v4,rootmotion.finalik.full-body-biped-ik/indexed-pose-backend,None,true,true,-1740,0.005729318,0.007665619,false,false,AllPlantedFeet,FollowBody,true,true,-1740,1,4.562194E-05,1,1,1,1,1,Free,PolicyReleased,Unlocked,NoFutureLanding,GroundingEffectorTarget,FinalIkGrounding,true,0.9826054,0,0,0,-0.2778097,0.09735429,0.1169146,-0.2778097,0.09735429,0.1169146,-0.2778098,0.09735432,0.1169145,5.161914E-08,0,true,true,-1740,1,-0.001026695,1,1,1,1,1,Free,PolicyReleased,Unlocked,NoFutureLanding,GroundingEffectorTarget,FinalIkGrounding,true,0.9774837,0,0,0,0.1668293,0.09584081,0.05058198,0.1668293,0.09584081,0.05058198,0.1668293,0.09584075,0.05058188,1.105727E-07,0
1285,447,1285,1286,1286,rootmotion.finalik.grounding/explicit-pose-world-query-secondary-plant/v4,rootmotion.finalik.full-body-biped-ik/indexed-pose-backend,None,true,true,-1740,0.005334854,0.006940624,false,false,AllPlantedFeet,FollowBody,true,true,-1740,1,0.0005008911,1,1,1,1,1,Free,PolicyReleased,Unlocked,NoFutureLanding,GroundingEffectorTarget,FinalIkGrounding,true,0.9821599,0,0,0,-0.276198,0.09782398,0.1187612,-0.276198,0.09782398,0.1187612,-0.276198,0.09782392,0.1187611,1.056302E-07,0,true,true,-1740,1,-0.0009691407,1,1,1,1,1,Free,PolicyReleased,Unlocked,NoFutureLanding,GroundingEffectorTarget,FinalIkGrounding,true,0.9784893,0,0,0,0.1675228,0.09588706,0.05185848,0.1675228,0.09588706,0.05185848,0.1675228,0.09588698,0.05185852,9.685755E-08,0
1286,448,1286,1287,1287,rootmotion.finalik.grounding/explicit-pose-world-query-secondary-plant/v4,rootmotion.finalik.full-body-biped-ik/indexed-pose-backend,None,true,true,-1740,0.005175591,0.006520615,false,false,AllPlantedFeet,FollowBody,true,true,-1740,1,0.0008329493,1,1,1,1,1,Free,PolicyReleased,Unlocked,NoFutureLanding,GroundingEffectorTarget,FinalIkGrounding,true,0.9818088,0,0,0,-0.2748131,0.09815681,0.1203237,-0.2748131,0.09815681,0.1203237,-0.2748131,0.09815669,0.1203237,1.237783E-07,0,true,true,-1740,1,-0.0009271625,1,1,1,1,1,Free,PolicyReleased,Unlocked,NoFutureLanding,GroundingEffectorTarget,FinalIkGrounding,true,0.9793284,0,0,0,0.1678437,0.09584129,0.05332698,0.1678437,0.09584129,0.05332698,0.1678437,0.09584126,0.05332715,1.745727E-07,0
1287,449,1287,1288,1288,rootmotion.finalik.grounding/explicit-pose-world-query-secondary-plant/v4,rootmotion.finalik.full-body-biped-ik/indexed-pose-backend,None,true,true,-1740,0.005171359,0.006001715,false,false,AllPlantedFeet,FollowBody,true,true,-1740,1,0.001426122,1,1,1,1,1,Free,PolicyReleased,Unlocked,NoFutureLanding,GroundingEffectorTarget,FinalIkGrounding,true,0.9811165,0,0,0,-0.2720872,0.09860647,0.1232316,-0.2720872,0.09860647,0.1232316,-0.2720873,0.09860644,0.1232316,5.161914E-08,0,true,true,-1740,1,-0.0008521745,1,1,1,1,1,Free,PolicyReleased,Unlocked,NoFutureLanding,GroundingEffectorTarget,FinalIkGrounding,true,0.9806035,0,0,0,0.1692671,0.09582984,0.05540314,0.1692671,0.09582984,0.05540314,0.1692671,0.09582976,0.05540323,1.248945E-07,0
1288,450,1288,1289,1289,rootmotion.finalik.grounding/explicit-pose-world-query-secondary-plant/v4,rootmotion.finalik.full-body-biped-ik/indexed-pose-backend,None,true,true,-1740,0.01972598,0.01161488,false,false,AllPlantedFeet,FollowBody,true,true,-1740,1,0.001646684,1,1,0,1,1,Free,PolicyReleased,Unlocked,NoFutureLanding,GroundingEffectorTarget,FinalIkGrounding,true,0.9683267,0,0,0,-0.2690422,0.113381,0.1259796,-0.2690422,0.113381,0.1259796,-0.2690422,0.1133811,0.1259796,9.996003E-08,0,true,true,-1740,1,-0.0007709339,1,1,0,1,1,Free,PolicyReleased,Unlocked,NoFutureLanding,GroundingEffectorTarget,FinalIkGrounding,true,0.9684944,0,0,0,0.1736506,0.1109411,0.05495457,0.1736506,0.1109411,0.05495457,0.1736505,0.1109411,0.05495462,1.483115E-07,0
1289,451,1289,1290,1290,rootmotion.finalik.grounding/explicit-pose-world-query-secondary-plant/v4,rootmotion.finalik.full-body-biped-ik/indexed-pose-backend,None,true,true,-1740,-0.0607304,-0.01298159,false,false,AllPlantedFeet,FollowBody,true,true,-1750,1,0.001646684,1,1,0,1,1,Free,PolicyReleased,Unlocked,NoFutureLanding,GroundingEffectorTarget,FinalIkGrounding,true,1.044483,0,0,0,-0.2690424,0.03234661,0.1259795,-0.2690424,0.03234661,0.1259795,-0.2672725,0.03833139,0.1250639,0.006307811,0,true,true,-1740,1,-0.0007709339,1,1,0,1,1,Free,PolicyReleased,Unlocked,NoFutureLanding,GroundingEffectorTarget,FinalIkGrounding,true,0.82951,0,0,0,0.1736505,0.1845731,0.05495454,0.1736505,0.1845731,0.05495454,0.1736504,0.184573,0.05495456,3.650024E-08,0
